"country","iso2c","year","date","violence","violence_y_cum","maj","system","govfrac","pr","liec","single_party","disproportionality","high_prop","polity2","dem_age","gdp_per_capita","women_in_parl","immunity","dom_personal_vote","ethnic_alesina","higher_trust","cw_surv_self_expr","polconiii","polconv","federal","murder_rate","enpv","enps","type_of_conflict","internal_conflict","gini","internal_conflict_lag2","internal_conflict_lead2"
"Burkina Faso","BF","1986",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.279214428980086,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1987",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.271389324267374,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,3,1,NA,0,0
"Burkina Faso","BF","1988",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.279688404434494,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1989",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.278259418967477,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,1,0
"Burkina Faso","BF","1990",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.269324005663505,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1991",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-5,0,0.285992237854233,NA,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1992",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-5,0,0.27904122536033,5.59999990463257,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1993",NA,0,0,78.5046756267548,0,0.138267353177071,1,6,0,NA,NA,-5,0,0.280982381311442,5.59999990463257,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burkina Faso","BF","1994",NA,0,0,78.5046756267548,0,0.138267353177071,1,6,0,NA,NA,-5,0,0.277018141913522,5.59999990463257,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,55.9333333333333,0,0
"Burkina Faso","BF","1995",NA,0,0,78.5046756267548,0,0.138267353177071,1,6,0,NA,NA,-5,0,0.284921430920114,3.70000004768372,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,39,0,0
"Burkina Faso","BF","1996",NA,0,0,78.5046756267548,0,0.138267353177071,1,6,0,NA,NA,-5,0,0.307684463838691,3.70000004768372,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,39,0,0
"Burkina Faso","BF","1997",NA,0,0,78.5046756267548,0,0.138267353177071,1,6,0,NA,NA,-4,0,0.318151165490316,9,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,39,0,0
"Burkina Faso","BF","1998",NA,0,0,94.5945918560028,0,0.0747252777218819,1,6,0,NA,NA,-4,0,0.331973688103413,8.1,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,57.9333333333333,0,0
"Burkina Faso","BF","1999",NA,0,0,94.5945918560028,0,0.0747252777218819,1,6,0,NA,NA,-4,0,0.346626632587789,8.1,1,NA,0.737738,NA,NA,0,0,NA,NA,NA,NA,0,0,57.9333333333333,0,0
"Burkina Faso","BF","2000",NA,0,0,94.5945918560028,0,0.0747252777218819,1,6,0,NA,NA,-3,0,0.343114299925222,8.1,1,NA,0.737738,NA,NA,0.113338999450207,0.113338999450207,NA,NA,NA,NA,0,0,57.9333333333333,0,0
"Burkina Faso","BF","2001",NA,0,0,94.5945918560028,0,0.0747252777218819,1,6,0,NA,NA,0,0,0.355358181547858,8.1,1,NA,0.737738,NA,NA,0.113338999450207,0.113338999450207,NA,NA,NA,NA,0,0,57.9333333333333,0,0
"Burkina Faso","BF","2002",NA,0,0,94.5945918560028,0,0.0747252777218819,1,6,0,NA,NA,0,0,0.362992287979851,11.7,1,NA,0.737738,NA,NA,0.113338999450207,0.113338999450207,NA,NA,NA,NA,0,0,57.9333333333333,0,0
"Burkina Faso","BF","2003",NA,0,0,66.6666686534882,0,0.358756005764008,1,7,0,NA,NA,0,0,0.380103442398619,11.7,1,NA,0.737738,NA,NA,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2004",NA,0,0,66.6666686534882,0,0.358756005764008,1,7,0,NA,NA,0,0,0.385695498104223,11.7,1,NA,0.737738,NA,NA,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2005",NA,0,0,66.6666686534882,0,0.358756005764008,1,7,0,NA,NA,0,0,0.406998804328341,11.7,1,NA,0.737738,0,1.25951588153839,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2006",NA,0,0,66.6666686534882,0,0.358756005764008,1,7,0,NA,NA,0,0,0.42195820802909,11.7,1,NA,0.737738,0,1.25951588153839,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2007",NA,0,0,66.6666686534882,0,0.358756005764008,1,7,0,NA,NA,0,0,0.424496795395741,15.3,1,NA,0.737738,0,1.25951588153839,0.466690003871918,0.466690003871918,NA,NA,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2008",NA,0,0,86.1386120319366,0,0.273188978433609,1,7,0,NA,NA,0,0,0.436110337284598,15.3,1,NA,0.737738,0,1.25951588153839,0.306682020425797,0.306682020425797,NA,18,NA,NA,0,0,39.5,0,0
"Burkina Faso","BF","2009",NA,0,0,86.1386120319366,0,0.273188978433609,1,7,0,NA,NA,0,0,0.43609305696423,15.3,1,NA,0.737738,0,1.25951588153839,0.306682020425797,0.306682020425797,NA,NA,NA,NA,0,0,39.8,0,0
"Burkina Faso","BF","2010",NA,0,0,86.1386120319366,0,0.273188978433609,1,7,0,NA,NA,0,0,0.457228813222403,15.3,1,NA,0.737738,0,1.25951588153839,0.306682020425797,0.306682020425797,NA,NA,NA,NA,0,0,39.8,0,0
"Burkina Faso","BF","2011",NA,0,0,86.1386120319366,0,0.273188978433609,1,7,0,NA,NA,0,0,0.462923809939108,15.3,1,NA,0.737738,0,1.25951588153839,0.306682020425797,0.306682020425797,NA,NA,NA,NA,0,0,39.8,0,0
"Burkina Faso","BF","2012",NA,0,0,86.1386120319366,0,0.273188978433609,1,7,0,6.28,1,0,0,0.492755202793515,NA,1,NA,0.737738,0,1.25951588153839,0.306682020425797,0.306682020425797,NA,NA,3.73,2.86,0,0,39.8,0,NA
"Bulgaria","BG","1980",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.21406549803705,19.5,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,25,0,0
"Bulgaria","BG","1981",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.31483080913693,21.7999992370605,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,24.4,0,0
"Bulgaria","BG","1982",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.36187498662133,21.7999992370605,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,24.7,0,0
"Bulgaria","BG","1983",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.43680596322877,21.7999992370605,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,25,0,0
"Bulgaria","BG","1984",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.51368249642104,21.7999992370605,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,23.5,0,0
"Bulgaria","BG","1985",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.58117370056997,21.7999992370605,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,23.4,0,0
"Bulgaria","BG","1986",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.69049263089714,21,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,22.6,0,0
"Bulgaria","BG","1987",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,2.84919436665507,21,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,20.8,0,0
"Bulgaria","BG","1988",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,3.15747978321831,21,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,22,0,0
"Bulgaria","BG","1989",NA,0,0,100,1,0,NA,3.5,1,NA,NA,-7,0,3.08954058865667,21,1,NA,0.402114114414058,0,1.24035000801086,0,0,NA,NA,NA,NA,0,0,22,0,0
"Bulgaria","BG","1990","1990-11-22",1,1,100,1,0,NA,3.5,1,5.37,1,8,1,2.85896175669553,8.5,1,1,0.402114114414058,0,1.24035000801086,0.273347020149231,0.721365332603455,0,NA,2.75,2.4213809967041,0,0,22.3333333333333,0,0
"Bulgaria","BG","1991",NA,0,0,100,1,0.589706778526306,0,7,0,12.5,0,8,2,2.64356560893959,12.8999996185303,1,1,0.402114114414058,0,1.24035000801086,0.39335298538208,0.745364725589752,0,NA,4.11999988555908,2.40883207321167,0,0,26.2,0,0
"Bulgaria","BG","1992",NA,0,0,55.8333337306976,1,0.296263039112091,1,7,0,12.5,0,8,3,2.47778063681216,12.8999996185303,1,1,0.402114114414058,0,1.24035000801086,0.39335298538208,0.745364725589752,0,NA,4.11999988555908,2.40883207321167,0,0,31,0,0
"Bulgaria","BG","1993",NA,0,0,55.8333337306976,1,0.296263039112091,1,7,0,12.5,0,8,4,2.46065388288761,12.8999996185303,1,1,0.402114114414058,0,1.24035000801086,0.39335298538208,0.745364725589752,0,NA,4.11999988555908,2.40883207321167,0,0,29.5,0,0
"Bulgaria","BG","1994",NA,0,0,55.8333337306976,1,0.296263039112091,1,7,0,7.78,0,8,5,2.51391125658837,13.3000001907349,1,1,0.402114114414058,0,1.24035000801086,0.39335298538208,0.745364725589752,0,NA,3.80999994277954,2.72934007644653,0,0,37.4,0,0
"Bulgaria","BG","1995",NA,0,0,52.0833313465118,1,0,1,7,1,7.78,0,8,6,2.59735674456919,13.3000001907349,1,1,0.402114114414058,0,1.24035000801086,0.426687985658646,0.752031207084656,0,5.9,3.80999994277954,2.72934007644653,0,0,35.5333333333333,0,0
"Bulgaria","BG","1996",NA,0,0,52.0833313465118,1,0,1,7,1,7.78,0,8,7,2.65255927751975,13.3000001907349,1,1,0.402114114414058,0,1.24035000801086,0.426687985658646,0.752031207084656,0,5.3,3.80999994277954,2.72934007644653,0,0,30.25,0,0
"Bulgaria","BG","1997",NA,0,0,57.0833325386047,1,0,1,7,1,3.94,1,8,8,2.6396977942288,10.8,1,1,0.402114114414058,0,1.24035000801086,0.426687985658646,0.752031207084656,0,4.9,3.01999998092651,2.52255392074585,0,0,35.62,0,0
"Bulgaria","BG","1998",NA,0,0,57.0833325386047,1,0,1,7,1,3.94,1,8,9,2.74939137459396,10.8,1,1,0.402114114414058,0,1.24035000801086,0.406687021255493,0.748031318187714,0,4.7,3.01999998092651,2.52255392074585,0,0,34.5,0,0
"Bulgaria","BG","1999",NA,0,0,57.0833325386047,1,0,1,7,1,3.94,1,8,10,2.60873956762169,10.8,1,1,0.402114114414058,0,1.24035000801086,0.406687021255493,0.748031318187714,0,4.1,3.01999998092651,2.52255392074585,0,0,32.6,0,0
"Bulgaria","BG","2000",NA,0,0,57.0833325386047,1,0,1,7,1,3.94,1,8,11,2.77996039737819,10.8,1,1,0.402114114414058,0,1.24035000801086,0.406687021255493,0.748031318187714,0,4.1,3.01999998092651,2.52255392074585,0,0,29.1,0,0
"Bulgaria","BG","2001",NA,0,0,57.0833325386047,1,0,1,7,1,7.82,0,9,12,2.93949553305301,26.2,1,1,0.402114114414058,0,1.24035000801086,0.406687021255493,0.748031318187714,0,3.9,3.91000008583069,2.92000007629395,0,0,36.35,0,0
"Bulgaria","BG","2002",NA,0,0,58.7499976158142,2,0.255319148302078,1,7,0,7.82,0,9,13,3.13044698872303,26.2,1,1,0.402114114414058,0,1.24035000801086,0.440022021532059,0.754697799682617,0,3.2,3.91000008583069,2.92000007629395,0,0,31.5,0,0
"Bulgaria","BG","2003",NA,0,0,58.7499976158142,2,0.255319148302078,1,7,0,7.82,0,9,14,3.31708340694919,26.2,1,1,0.402114114414058,0,1.24035000801086,0.440022021532059,0.754697799682617,0,3.2,3.91000008583069,2.92000007629395,0,0,29.55,0,0
"Bulgaria","BG","2004",NA,0,0,58.7499976158142,2,0.255319148302078,1,7,0,7.82,0,9,15,3.55393344813062,26.3,1,1,0.402114114414058,0,1.24035000801086,0.440022021532059,0.754697799682617,0,3.1,3.91000008583069,2.92000007629395,0,0,30.9,0,0
"Bulgaria","BG","2005",NA,0,0,58.7499976158142,2,0.255319148302078,1,7,0,3.97,1,9,16,3.78565463024894,22.1,1,1,0.402114114414058,0,1.27608251571655,0.440022021532059,0.754697799682617,0,2.6,5.80000019073486,4.80000019073486,0,0,29.4,0,0
"Bulgaria","BG","2006",NA,0,0,70.4166650772095,2,0.629473090171814,1,7,0,3.97,1,9,17,4.05200312337471,22.1,1,1,0.402114114414058,0,1.27608251571655,0.533360004425049,0.533360004425049,0,2.4,5.80000019073486,4.80000019073486,0,0,31.1,0,0
"Bulgaria","BG","2007",NA,0,0,70.4166650772095,2,0.629473090171814,1,7,0,3.97,1,9,18,4.42012153095961,21.7,1,1,0.402114114414058,0,1.27608251571655,0.533360004425049,0.533360004425049,0,2.3,5.80000019073486,4.80000019073486,0,0,33.6,0,0
"Bulgaria","BG","2008",NA,0,0,70.4166650772095,2,0.629473090171814,1,7,0,3.97,1,9,19,4.70741306040869,21.7,1,1,0.402114114414058,0,1.27608251571655,0.533360004425049,0.533360004425049,0,2.3,5.80000019073486,4.80000019073486,0,0,33.5,0,0
"Bulgaria","BG","2009",NA,0,0,70.4166650772095,2,0.629473090171814,1,7,0,7,0,9,20,4.50038244411842,20.8,1,1,0.402114114414058,0,1.27608251571655,0.533360004425049,0.533360004425049,0,2,4.40000009536743,3.33999991416931,0,0,33.4,0,0
"Bulgaria","BG","2010",NA,0,0,67.5000011920929,2,0.460930913686752,1,7,0,7,0,9,21,4.5597919940137,20.8,1,1,0.402114114414058,0,1.27608251571655,0.466690003871918,0.466690003871918,0,2,4.40000009536743,3.33999991416931,0,0,33.2,0,0
"Bulgaria","BG","2011",NA,0,0,67.6348567008972,2,0.465954720973969,1,7,0,7,0,9,22,4.68008117408645,20.8,1,1,0.402114114414058,0,1.27608251571655,0.466690003871918,0.466690003871918,0,NA,4.40000009536743,3.33999991416931,0,0,35.1,0,0
"Bulgaria","BG","2012",NA,0,0,67.7685976028442,2,0.470821499824524,1,7,0,7,0,9,23,4.73043652707109,NA,1,1,0.402114114414058,0,1.27608251571655,0.473356992006302,0.473356992006302,0,NA,4.40000009536743,3.33999991416931,0,0,35.1,0,NA
"Bahrain","BH","1980",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,17.2418640197252,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1981",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,15.7045374275574,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1982",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.0730600414989,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1983",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.5740295644788,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1984",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.8983047882695,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1985",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,13.7766025408417,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1986",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,13.4872649671857,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1987",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.3753026591068,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1988",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.8444044486646,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1989",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.4064710200344,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1990",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,14.5967703025119,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1991",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,15.7995087128656,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1992",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-10,0,16.4338825594223,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1993",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-9,0,18.1001861318081,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1994",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,17.6124470453019,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1995",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,17.8318438541491,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1996",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,18.0533921519858,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1997",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,18.060252799444,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1998",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,18.3082110370247,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","1999",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,18.3989959816515,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2000",NA,0,0,100,0,0,NA,1,1,NA,NA,-9,0,18.5818834157878,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2001",NA,0,0,100,0,0,NA,1,1,NA,NA,-8,0,18.2131987343798,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2002",NA,0,0,100,0,0,NA,1,1,NA,NA,-7,0,18.0009135575854,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2003",NA,0,0,NA,0,NA,0,4,NA,NA,NA,-7,0,18.1084194740855,0,0,NA,0.50213,NA,NA,0,0,NA,0.5,NA,NA,0,0,NA,0,0
"Bahrain","BH","2004",NA,0,0,NA,0,NA,0,4,NA,NA,NA,-7,0,18.2286991100046,0,0,NA,0.50213,NA,NA,0,0,NA,1,NA,NA,0,0,NA,0,0
"Bahrain","BH","2005",NA,0,0,NA,0,NA,0,4,NA,NA,NA,-7,0,18.1563774747039,0,0,NA,0.50213,NA,NA,0,0,NA,0.6,NA,NA,0,0,NA,0,0
"Bahrain","BH","2006",NA,0,0,NA,0,NA,0,4,NA,NA,NA,-7,0,17.8790776394888,2.5,0,NA,0.50213,NA,NA,0,0,NA,0.9,NA,NA,0,0,NA,0,0
"Bahrain","BH","2007",NA,0,0,42.5000011920929,0,0,0,6,1,NA,NA,-7,0,17.8350027272637,2.5,0,NA,0.50213,NA,NA,0,0,NA,0.4,NA,NA,0,0,NA,0,0
"Bahrain","BH","2008",NA,0,0,42.5000011920929,0,0,0,6,1,NA,NA,-7,0,17.5279629909252,2.5,0,NA,0.50213,NA,NA,0,0,NA,0.6,NA,NA,0,0,NA,0,0
"Bahrain","BH","2009",NA,0,0,42.5000011920929,0,0,0,6,1,NA,NA,-7,0,16.8342788774468,2.5,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2010",NA,0,0,42.5000011920929,0,0,0,6,1,NA,NA,-5,0,16.7222597975862,2.5,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2011",NA,0,0,40.9090906381607,0,0,0,6,1,NA,NA,-8,0,16.5286585120017,10,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Bahrain","BH","2012",NA,0,0,44.9999988079071,0,0,0,6,1,NA,NA,-10,0,16.7961930460938,NA,0,NA,0.50213,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,NA
"Burundi","BI","1980",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.191783787972565,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1981",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.209364751682662,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1982",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.201476220581886,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1983",NA,0,0,100,0,0,NA,4,1,NA,NA,-7,0,0.203021155686424,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1984",NA,0,0,100,0,0,NA,4,1,NA,NA,-7,0,0.197273480449012,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1985",NA,0,0,100,0,0,NA,4,1,NA,NA,-7,0,0.213622161180003,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1986",NA,0,0,100,0,0,NA,4,1,NA,NA,-7,0,0.213348693424531,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1987",NA,0,0,100,0,0,NA,4,1,NA,NA,-7,0,0.217549406468979,9.19999980926514,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1988",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.220960177931301,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,0
"Burundi","BI","1989",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.217017241426974,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,1
"Burundi","BI","1990",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.218340556787854,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,NA,0,1
"Burundi","BI","1991",NA,0,0,NA,0,NA,NA,1,NA,NA,NA,-7,0,0.223513164564243,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,NA,0,0
"Burundi","BI","1992",NA,0,0,NA,0,NA,NA,4,NA,NA,NA,-3,0,0.220669898543774,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,33.3,0,1
"Burundi","BI","1993",NA,0,0,NA,0,NA,NA,4,NA,NA,NA,0,0,0.202729324260894,-88,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,0,0,33.3,1,1
"Burundi","BI","1994",NA,0,0,80.246913433075,2,0,1,6,1,NA,NA,0,0,0.191496222943799,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,33.3,1,1
"Burundi","BI","1995",NA,0,0,80.246913433075,2,0,1,6,1,NA,NA,0,0,0.173561964204519,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,33.3,0,1
"Burundi","BI","1996",NA,0,0,80.246913433075,2,0,1,6,1,NA,NA,-5,0,0.157531933328861,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,33.3,1,1
"Burundi","BI","1997",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,-5,0,0.153199557687049,NA,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,33.3,1,1
"Burundi","BI","1998",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,-1,0,0.158532725478669,11.9,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","1999",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,-1,0,0.154591432366451,6,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2000",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,-1,0,0.150304168598443,14.4,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2001",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,0,0,0.149691479195038,14.4,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2002",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,2,0,0.15194104744004,18.4,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2003",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,3,0,0.145399864120227,18.4,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2004",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,5,0,0.14742678055399,18.4,1,NA,0.295144,NA,NA,0,0,NA,NA,NA,NA,3,1,42.4,1,1
"Burundi","BI","2005",NA,0,0,80.246913433075,0,0,1,6,1,NA,NA,6,1,0.14378352946677,30.5,1,NA,0.295144,NA,NA,0,0.666700005531311,NA,NA,NA,NA,3,1,42.4,1,0
"Burundi","BI","2006",NA,0,0,70.4347848892212,0,0.345061719417572,1,7,0,NA,NA,6,2,0.146397655293433,30.5,1,NA,0.295144,NA,NA,0.467999994754791,0.74498051404953,NA,NA,NA,NA,3,1,33.3,1,1
"Burundi","BI","2007",NA,0,0,70.4347848892212,0,0.345061719417572,1,7,0,NA,NA,6,3,0.148140919481342,30.5,1,NA,0.295144,NA,NA,0.467999994754791,0.74498051404953,NA,NA,NA,NA,0,0,33.3,1,0
"Burundi","BI","2008",NA,0,0,70.4347848892212,0,0.345061719417572,1,7,0,NA,NA,6,4,0.150278708414579,30.5,1,NA,0.295144,NA,NA,0.467469394207001,0.744892060756683,NA,21.7,NA,NA,3,1,33.3,1,0
